reporte_id,ciudadano_id,lat,lon,tipo,created_at,es_hotspot_conocido,operatividad_activo,quema_observada,segregacion_observada,volumen_categoria,permanencia_anios_estimado,cluster_id
6991,2954,-12.18580956607333,-76.96444143870818,desmonte,2026-05-23,True,True,False,False,bajo,2.0,52
6992,2955,-12.213024946564303,-76.92578826498301,desmonte,2026-04-17,True,True,True,False,alto,6.2,3
6993,2956,-12.19243460801703,-76.95754343688246,reciclaje_domiciliario,2026-07-04,True,True,True,False,alto,3.4,4
6994,2956,-12.193872703190019,-76.95730543735215,desmonte,2026-05-17,True,True,False,False,alto,6.2,4
6995,2956,-12.2123977995525,-76.93146260595049,desmonte,2026-04-23,True,False,False,False,bajo,0.6,8
6996,2956,-12.2102323995653,-76.95646141474282,desmonte,2026-06-22,True,True,True,False,medio,0.2,1
6997,2957,-12.203611148966116,-76.93679704799455,desmonte,2026-04-16,True,False,False,True,bajo,3.3,-1
6998,2957,-12.19712265819025,-76.94793551218194,reciclaje_domiciliario,2026-04-25,False,False,False,False,medio,0.4,-1
6999,2957,-12.22390576235629,-76.96384447177205,desmonte,2026-05-21,True,False,False,True,alto,0.9,35
7000,2958,-12.193427265596597,-76.95731473806373,desmonte,2026-04-13,True,False,True,False,alto,3.8,4
7001,2959,-12.193020926467957,-76.95660114857223,desmonte,2026-04-19,True,True,True,True,alto,3.4,4
7002,2959,-12.212761330712048,-76.92543021812007,desmonte,2026-06-18,True,True,True,False,medio,4.2,3
7003,2960,-12.18965355654151,-76.93915989463976,recojo_consolidado,2026-07-04,False,False,True,False,bajo,0.1,-1
7004,2960,-12.23443019661176,-76.94963982833256,desmonte,2026-06-13,False,False,False,False,bajo,1.7,-1
7005,2961,-12.195769843713858,-76.93176930255028,recojo_consolidado,2026-05-26,True,False,False,False,alto,3.2,7
7006,2961,-12.228834206003139,-76.93231616205433,recojo_consolidado,2026-05-04,False,True,True,True,bajo,0.8,-1
7007,2961,-12.186341497620543,-76.96483221997786,desmonte,2026-06-19,True,False,False,False,bajo,1.4,52
7008,2962,-12.225472593536646,-76.9150390389524,recojo_consolidado,2026-06-08,False,False,False,False,bajo,1.0,-1
7009,2962,-12.1944363280022,-76.93359265170325,desmonte,2026-05-30,True,False,False,True,bajo,0.9,50
7010,2962,-12.193960301447369,-76.9416498485251,desmonte,2026-05-18,True,False,True,False,alto,4.9,12
7011,2963,-12.23177055986936,-76.92681123715697,reciclaje_domiciliario,2026-05-28,True,False,False,True,alto,2.5,11
7012,2963,-12.21243148536683,-76.92674250239781,desmonte,2026-05-27,True,False,False,False,alto,3.9,3
7013,2964,-12.193737510996682,-76.9568691572741,reciclaje_domiciliario,2026-05-04,True,True,True,True,alto,3.2,4
7014,2964,-12.193354749460372,-76.95705243938019,recojo_consolidado,2026-05-05,True,False,True,True,medio,2.8,4
7015,2964,-12.212806130224749,-76.92538676943933,recojo_consolidado,2026-04-23,True,True,False,True,alto,2.4,3
7016,2964,-12.202632419338409,-76.93651444555731,desmonte,2026-04-10,True,True,False,True,bajo,1.2,-1
7017,2965,-12.212540441324672,-76.92585297697511,reciclaje_domiciliario,2026-04-11,True,True,False,False,alto,4.1,3
7018,2965,-12.192917930966232,-76.95727303631828,reciclaje_domiciliario,2026-04-18,True,False,True,True,medio,4.3,4
7019,2966,-12.19463466319296,-76.93265972741563,desmonte,2026-06-08,True,True,True,False,bajo,1.8,7
7020,2966,-12.195532375682507,-76.93237637189928,desmonte,2026-05-05,True,True,False,False,alto,2.6,7
7021,2966,-12.199620082244099,-76.95715322673762,reciclaje_domiciliario,2026-05-03,True,True,False,True,medio,5.3,20
7022,2967,-12.1934103021188,-76.94192516053499,desmonte,2026-05-04,True,True,False,True,alto,3.9,12
7023,2967,-12.18890493165997,-76.93614687584183,reciclaje_domiciliario,2026-04-20,True,True,True,True,bajo,2.4,31
7024,2968,-12.231877885456244,-76.92699068144037,desmonte,2026-04-25,True,True,False,True,alto,4.0,11
7025,2969,-12.195763415676753,-76.9545752155351,reciclaje_domiciliario,2026-05-29,True,False,False,True,alto,2.1,30
7026,2969,-12.203512508096958,-76.95826141238366,desmonte,2026-06-15,True,True,True,False,medio,2.8,2
7027,2969,-12.212465223974425,-76.93133577062542,desmonte,2026-05-15,True,True,True,False,medio,0.8,8
7028,2969,-12.19324603157081,-76.9574146286695,recojo_consolidado,2026-05-12,True,False,False,True,alto,2.8,4
7029,2970,-12.1935201122822,-76.95812481588385,desmonte,2026-05-04,True,True,True,True,alto,3.3,4
7030,2970,-12.193493847736134,-76.94264057830262,reciclaje_domiciliario,2026-06-30,True,False,False,True,alto,4.6,12
7031,2970,-12.21310697484164,-76.9288037952982,desmonte,2026-06-27,True,True,False,True,alto,4.0,19
7032,2971,-12.190709488879998,-76.92175311480239,desmonte,2026-04-30,False,False,True,False,medio,2.5,-1
7033,2971,-12.230727819826317,-76.92663929117538,recojo_consolidado,2026-05-10,True,True,True,True,alto,0.8,11
7034,2971,-12.199777388250178,-76.95691981605079,desmonte,2026-04-30,True,True,True,True,alto,3.8,20
7035,2972,-12.22892464132799,-76.92990667037337,desmonte,2026-05-17,True,False,False,False,alto,2.1,14
7036,2973,-12.212763533293122,-76.92545178319091,desmonte,2026-04-21,True,True,False,False,alto,3.3,3
7037,2974,-12.21295985035473,-76.9258090845249,desmonte,2026-06-07,True,True,False,True,alto,2.0,3
7038,2975,-12.201061316281818,-76.95674597408816,recojo_consolidado,2026-05-18,True,True,True,True,medio,5.3,-1
7039,2975,-12.212045209147886,-76.95638667078875,desmonte,2026-04-06,True,False,True,True,medio,4.3,1
7040,2976,-12.225219813904701,-76.94393167311577,desmonte,2026-04-08,True,False,False,False,alto,1.7,15
7041,2976,-12.20771661587059,-76.9413627261567,desmonte,2026-06-27,False,False,False,True,medio,3.7,-1
7042,2977,-12.192939452009552,-76.95774423511777,desmonte,2026-06-23,True,True,True,True,alto,1.5,4
7043,2978,-12.22788582811796,-76.93004132161317,reciclaje_domiciliario,2026-04-10,True,False,True,True,medio,1.3,14
7044,2978,-12.217806570067658,-76.94995763447295,desmonte,2026-05-14,True,True,False,False,medio,3.1,9
7045,2979,-12.193882805977346,-76.95660266638632,desmonte,2026-05-08,True,True,True,False,alto,4.4,4
7046,2979,-12.201783029448453,-76.96060659706096,desmonte,2026-07-03,True,True,False,False,alto,4.5,29
7047,2979,-12.19698576135408,-76.95454854856588,desmonte,2026-06-29,True,True,True,True,alto,1.8,30
7048,2980,-12.21651003450062,-76.9420857287974,recojo_consolidado,2026-05-03,True,True,True,False,alto,4.0,6
7049,2981,-12.192876267992228,-76.95731790233883,reciclaje_domiciliario,2026-06-18,True,True,False,True,alto,4.4,4
7050,2981,-12.19042404064181,-76.94278445564188,desmonte,2026-04-25,True,False,False,False,alto,3.0,16
7051,2982,-12.194254369552572,-76.95764415224875,desmonte,2026-04-25,True,True,True,True,medio,3.4,4
7052,2982,-12.193866736128479,-76.95777460836024,reciclaje_domiciliario,2026-04-09,True,False,True,False,medio,2.7,4
7053,2982,-12.219452867764547,-76.94789077451235,desmonte,2026-06-17,False,True,False,False,bajo,1.4,-1
7054,2983,-12.196451209401978,-76.94603836379815,desmonte,2026-05-31,True,True,True,True,medio,2.6,27
7055,2983,-12.211274530030868,-76.92250391542174,recojo_consolidado,2026-06-30,True,False,False,False,alto,1.8,24
7056,2983,-12.202858276283784,-76.95728751328596,reciclaje_domiciliario,2026-05-17,True,False,False,False,alto,5.8,2
7057,2984,-12.193557951683584,-76.95909041127202,desmonte,2026-05-16,True,True,False,False,alto,3.6,4
7058,2984,-12.20285024674,-76.95769018067283,desmonte,2026-06-25,True,True,False,False,alto,3.5,2
7059,2985,-12.217199190269733,-76.9498025865864,reciclaje_domiciliario,2026-04-06,True,True,True,False,alto,1.5,9
7060,2985,-12.191011671474783,-76.9430665581049,reciclaje_domiciliario,2026-05-13,True,True,True,False,medio,3.7,-1
7061,2985,-12.211400936960622,-76.95643784320005,desmonte,2026-05-31,True,False,False,False,alto,2.5,1
7062,2985,-12.21331857898326,-76.93136062085489,desmonte,2026-04-24,True,True,False,False,bajo,3.1,8
7063,2985,-12.202478238199728,-76.95781950987747,recojo_consolidado,2026-05-26,True,True,False,True,alto,1.8,2
7064,2986,-12.23279412079612,-76.94236324518,desmonte,2026-04-30,False,False,True,False,bajo,0.0,-1
7065,2986,-12.213252160694003,-76.9288759563858,reciclaje_domiciliario,2026-04-26,True,True,True,True,medio,3.6,19
7066,2986,-12.198866226393056,-76.9458771694813,recojo_consolidado,2026-04-21,True,False,False,True,alto,3.6,-1
7067,2986,-12.219211181114746,-76.9397974050771,desmonte,2026-05-12,True,True,True,True,alto,3.2,38
7068,2987,-12.231297935340786,-76.92670620829259,recojo_consolidado,2026-06-08,True,True,False,False,alto,4.2,11
7069,2987,-12.211783209550232,-76.93109854633227,desmonte,2026-06-10,True,False,False,True,alto,2.4,8
7070,2987,-12.193245465707978,-76.95707477522049,reciclaje_domiciliario,2026-04-07,True,True,False,False,alto,4.4,4
7071,2987,-12.227388003324345,-76.96241433259411,desmonte,2026-05-16,True,True,True,False,alto,2.6,28
7072,2988,-12.22499072665129,-76.96460229994103,desmonte,2026-05-16,True,True,False,False,bajo,2.8,-1
7073,2988,-12.19239463587533,-76.957586741801,reciclaje_domiciliario,2026-05-24,True,False,False,True,alto,4.2,4
7074,2988,-12.192151872806818,-76.93131001136288,reciclaje_domiciliario,2026-05-15,True,False,False,True,bajo,3.8,22
7075,2988,-12.231753343485284,-76.92687701286869,desmonte,2026-07-03,True,False,True,False,alto,1.8,11
7076,2989,-12.193819188558132,-76.95805527808676,desmonte,2026-05-11,True,True,False,True,alto,3.4,4
7077,2989,-12.19349477870175,-76.95750365045501,desmonte,2026-06-25,True,False,False,True,alto,4.3,4
7078,2989,-12.211129466180495,-76.95681760092275,recojo_consolidado,2026-05-16,True,True,False,False,medio,3.4,1
7079,2989,-12.188949978427825,-76.93652225189645,reciclaje_domiciliario,2026-05-11,True,False,False,False,medio,1.5,31
7080,2990,-12.23127866651119,-76.92681484149331,desmonte,2026-04-10,True,True,False,True,medio,3.6,11
7081,2990,-12.193097073224473,-76.95769652235786,desmonte,2026-06-21,True,False,True,False,alto,3.6,4
7082,2991,-12.193200736201742,-76.94151744346233,recojo_consolidado,2026-04-17,True,True,True,True,alto,5.4,12
7083,2991,-12.21290129907897,-76.93137518046758,reciclaje_domiciliario,2026-04-26,True,True,True,False,medio,1.9,8
7084,2992,-12.212821601291893,-76.92620737682151,reciclaje_domiciliario,2026-04-27,True,False,True,False,medio,3.0,3
7085,2992,-12.192738676683241,-76.95794211855294,reciclaje_domiciliario,2026-05-21,True,True,False,True,medio,3.2,4
7086,2992,-12.211325757240017,-76.93225631144689,desmonte,2026-04-20,True,False,False,False,alto,1.4,8
7087,2992,-12.19357198642697,-76.9580978022888,desmonte,2026-06-27,True,False,False,False,alto,4.6,4
7088,2992,-12.233225182951019,-76.9491880171878,desmonte,2026-05-22,False,False,True,False,medio,1.3,-1
7089,2993,-12.232213841547331,-76.92635918355046,desmonte,2026-04-10,True,True,False,False,alto,2.2,11
7090,2994,-12.213321909337216,-76.9312856126591,reciclaje_domiciliario,2026-05-12,True,False,False,True,medio,1.5,8
7091,2994,-12.211656112952094,-76.92249009851393,reciclaje_domiciliario,2026-04-20,True,False,True,False,bajo,3.7,24
7092,2994,-12.206124326564932,-76.9154181941933,recojo_consolidado,2026-05-14,False,True,False,False,medio,0.5,-1
7093,2995,-12.195808436676074,-76.93114467340716,desmonte,2026-05-08,True,True,True,False,alto,2.7,7
7094,2995,-12.206922338439671,-76.93655694481966,reciclaje_domiciliario,2026-05-01,True,False,False,True,bajo,1.7,42
7095,2995,-12.216016870028637,-76.94196341562035,recojo_consolidado,2026-04-28,True,False,False,True,medio,4.7,6
7096,2995,-12.193368886805985,-76.95698276693709,desmonte,2026-05-26,True,False,True,False,alto,3.1,4
7097,2996,-12.188699839576968,-76.9362725475061,desmonte,2026-05-06,True,True,False,False,bajo,0.1,31
7098,2997,-12.225677719737048,-76.94451892373253,recojo_consolidado,2026-06-04,True,True,False,False,bajo,2.0,15
7099,2998,-12.200985714112042,-76.96061606679135,desmonte,2026-07-03,True,True,False,False,alto,3.3,29
7100,2999,-12.199843829920603,-76.95490456553503,reciclaje_domiciliario,2026-06-25,False,False,False,False,bajo,1.7,-1
7101,2999,-12.215721534970067,-76.92451197396866,desmonte,2026-05-10,False,True,True,True,bajo,0.2,-1
7102,2999,-12.220620505881133,-76.94428269032363,desmonte,2026-05-12,False,False,False,False,bajo,3.2,-1
7103,2999,-12.22554309322863,-76.94471213947244,recojo_consolidado,2026-06-12,True,True,False,False,bajo,1.8,15
7104,3000,-12.211276669520425,-76.9233586857736,desmonte,2026-05-26,True,True,False,False,alto,3.0,24
7105,3000,-12.192929259868942,-76.95769586048117,desmonte,2026-04-10,True,False,False,True,medio,4.0,4
7106,3001,-12.193586127596808,-76.95675066237916,desmonte,2026-04-22,True,True,True,True,alto,3.1,4
7107,3001,-12.193935316388428,-76.95793239962123,desmonte,2026-05-29,True,True,False,True,medio,3.6,4
7108,3002,-12.189087936590216,-76.94410569215167,desmonte,2026-05-16,True,True,False,False,medio,3.7,-1
7109,3002,-12.194672213613334,-76.93241597427048,reciclaje_domiciliario,2026-05-02,False,True,False,True,bajo,2.6,7
7110,3003,-12.1975995612465,-76.95007346775691,desmonte,2026-05-01,True,False,True,True,medio,1.4,5
7111,3003,-12.223745773174063,-76.9413490726819,desmonte,2026-06-21,True,True,False,False,bajo,2.3,26
7112,3003,-12.19560232976085,-76.9541531112187,desmonte,2026-06-09,True,True,True,False,alto,4.1,30
7113,3003,-12.193575432707744,-76.95748068149875,reciclaje_domiciliario,2026-05-23,True,True,False,True,alto,4.5,4
7114,3004,-12.212685208647741,-76.93117668852409,desmonte,2026-04-14,True,True,True,False,medio,3.2,8
7115,3004,-12.193687521022213,-76.95657542382146,recojo_consolidado,2026-06-25,True,True,False,False,alto,3.0,4
7116,3004,-12.194773458902151,-76.93054277068859,recojo_consolidado,2026-04-30,True,True,False,True,bajo,0.5,7
7117,3004,-12.2238331378751,-76.94099472565476,desmonte,2026-05-29,True,False,True,False,medio,4.0,26
7118,3005,-12.19172285885632,-76.918858550497,desmonte,2026-05-29,False,False,False,False,bajo,0.8,-1
7119,3005,-12.193777359562414,-76.95680371164569,reciclaje_domiciliario,2026-05-15,True,True,True,False,alto,3.3,4
7120,3005,-12.212338988746444,-76.92630068346394,desmonte,2026-06-17,True,True,True,False,alto,2.7,3
7121,3006,-12.193783422187868,-76.95644731415184,recojo_consolidado,2026-05-09,True,True,False,True,alto,3.4,4
7122,3006,-12.199738334703532,-76.95725097858178,recojo_consolidado,2026-05-21,True,True,False,False,medio,4.3,20
7123,3007,-12.188843450826408,-76.9373039617346,reciclaje_domiciliario,2026-05-30,True,True,True,False,medio,0.5,31
7124,3007,-12.203803338003887,-76.95708604923999,desmonte,2026-06-21,True,False,True,False,medio,6.0,-1
7125,3008,-12.212646890089397,-76.93192934028176,desmonte,2026-06-20,True,False,False,False,bajo,1.4,8
7126,3008,-12.193059156072367,-76.95773788014617,desmonte,2026-06-16,True,True,False,True,alto,3.8,4
7127,3009,-12.211267318164483,-76.92559544174306,desmonte,2026-05-06,True,True,False,False,alto,3.8,3
7128,3009,-12.2124703831635,-76.925357076123,reciclaje_domiciliario,2026-05-30,True,True,False,False,alto,3.9,3
7129,3010,-12.193268652125715,-76.94185368957653,desmonte,2026-07-03,True,False,True,True,alto,2.4,12
7130,3010,-12.193170017154815,-76.95766997722998,reciclaje_domiciliario,2026-04-17,True,False,False,True,alto,6.3,4
7131,3011,-12.216775640726143,-76.94992954410584,reciclaje_domiciliario,2026-04-23,True,False,True,False,medio,4.1,9
7132,3012,-12.215825797147335,-76.9353956512458,desmonte,2026-05-02,False,True,False,True,bajo,1.4,-1
7133,3012,-12.191670653058743,-76.93103317089881,reciclaje_domiciliario,2026-05-05,True,False,False,False,alto,1.8,66
7134,3012,-12.193188777517411,-76.95686129245355,recojo_consolidado,2026-05-07,True,False,False,False,alto,4.1,4
7135,3012,-12.197590363749056,-76.93415849704468,desmonte,2026-04-26,False,True,False,False,medio,1.4,-1
7136,3013,-12.191527369555478,-76.96319959393813,reciclaje_domiciliario,2026-04-12,False,False,False,False,medio,0.7,-1
7137,3014,-12.211229776802158,-76.95683626632082,desmonte,2026-04-08,True,True,False,False,medio,1.6,1
7138,3015,-12.192956585271343,-76.95771735271951,reciclaje_domiciliario,2026-06-09,True,True,False,True,alto,3.2,4
7139,3015,-12.21597154396534,-76.95855869856715,recojo_consolidado,2026-06-05,False,False,False,True,medio,1.3,-1
7140,3015,-12.20001094176523,-76.95741556735172,reciclaje_domiciliario,2026-06-19,True,True,False,False,alto,5.7,20
7141,3015,-12.200861471467226,-76.95733960808367,desmonte,2026-05-18,True,True,True,False,alto,3.4,20
7142,3016,-12.20373330858643,-76.958083208723,desmonte,2026-05-28,True,True,False,False,alto,4.0,2
7143,3016,-12.226963152898923,-76.93797420626568,recojo_consolidado,2026-05-09,False,False,False,False,bajo,0.0,-1
7144,3016,-12.193467383975525,-76.957694199477,reciclaje_domiciliario,2026-05-10,True,True,True,False,alto,4.7,4
7145,3017,-12.193349009009506,-76.95793704689386,desmonte,2026-05-13,True,True,True,False,medio,3.7,4
7146,3017,-12.202590258729863,-76.93699338148393,reciclaje_domiciliario,2026-07-03,True,True,True,False,medio,1.8,0
7147,3018,-12.19342494002422,-76.95770054372731,desmonte,2026-05-08,True,True,True,False,medio,3.0,4
7148,3018,-12.207256050855884,-76.93715149450796,recojo_consolidado,2026-06-21,True,True,True,False,bajo,1.8,42
7149,3018,-12.193670345334874,-76.95628455363966,desmonte,2026-04-11,True,False,False,True,alto,3.7,4
7150,3019,-12.212706301450508,-76.95010383066749,desmonte,2026-07-01,True,False,False,False,bajo,0.7,10
7151,3019,-12.216579075452277,-76.94646782876875,desmonte,2026-05-22,False,True,False,True,bajo,0.4,-1
7152,3019,-12.228447899580653,-76.92920613600478,desmonte,2026-05-30,True,False,True,True,alto,4.0,14
7153,3020,-12.200336386325011,-76.9566596932574,reciclaje_domiciliario,2026-04-18,True,True,False,True,alto,4.5,20
7154,3020,-12.204089602232983,-76.93644870609072,reciclaje_domiciliario,2026-07-04,True,True,True,False,alto,3.6,-1
7155,3021,-12.193542789594195,-76.9570423779886,reciclaje_domiciliario,2026-05-09,True,True,True,False,alto,2.9,4
7156,3021,-12.23188952342834,-76.9345430963633,desmonte,2026-04-21,False,True,True,False,bajo,1.3,-1
7157,3021,-12.197663558479269,-76.93727159594776,reciclaje_domiciliario,2026-04-25,True,True,False,False,medio,2.4,72
7158,3022,-12.193546518918023,-76.95811931466456,recojo_consolidado,2026-06-08,True,True,False,False,medio,6.5,4
7159,3022,-12.213076058510383,-76.92948375097777,reciclaje_domiciliario,2026-06-05,True,True,False,True,medio,3.1,19
7160,3023,-12.196408751269981,-76.95436216919467,reciclaje_domiciliario,2026-06-15,True,True,False,True,bajo,2.0,30
7161,3023,-12.231087989825932,-76.92729543912209,desmonte,2026-06-05,True,True,False,True,medio,4.3,11
7162,3024,-12.216013355822469,-76.94236157764178,recojo_consolidado,2026-05-27,True,False,False,True,bajo,3.8,6
7163,3024,-12.197030754822695,-76.92571198950327,desmonte,2026-04-11,True,False,False,False,medio,3.8,45
7164,3025,-12.20130303103104,-76.95027043724002,recojo_consolidado,2026-04-15,True,True,True,False,bajo,2.7,32
7165,3025,-12.186635993669702,-76.9324862381968,desmonte,2026-04-21,True,True,False,True,alto,4.7,40
7166,3026,-12.196118661879705,-76.95426235529447,desmonte,2026-05-29,True,True,True,False,alto,3.1,30
7167,3027,-12.193406905713918,-76.95778097448387,desmonte,2026-05-20,True,True,False,False,medio,4.3,4
7168,3028,-12.233221471633998,-76.94578771808845,recojo_consolidado,2026-05-20,False,False,False,True,bajo,0.9,-1
7169,3028,-12.193652045746036,-76.95775485104282,reciclaje_domiciliario,2026-05-24,True,True,False,False,alto,3.8,4
7170,3028,-12.194081317586129,-76.95676918102022,desmonte,2026-06-17,True,True,True,False,medio,2.4,4
7171,3028,-12.193368930312761,-76.95782399880157,recojo_consolidado,2026-06-12,True,True,True,True,alto,4.0,4
7172,3029,-12.201089491613098,-76.95111241293931,desmonte,2026-05-13,True,True,False,False,alto,2.6,41
7173,3029,-12.21658940673416,-76.94198459370756,recojo_consolidado,2026-06-16,True,True,True,True,bajo,2.2,6
7174,3030,-12.193342167170297,-76.95704975918729,recojo_consolidado,2026-06-28,True,True,False,False,alto,4.0,4
7175,3030,-12.219415137853352,-76.9402121548262,reciclaje_domiciliario,2026-06-14,True,True,False,False,bajo,1.5,38
7176,3031,-12.193359304251352,-76.95690072290598,desmonte,2026-04-14,True,True,False,False,medio,4.0,4
7177,3031,-12.188878236217471,-76.93680556001537,recojo_consolidado,2026-04-11,True,True,True,False,medio,1.8,31
7178,3031,-12.216307335266126,-76.9255768903146,reciclaje_domiciliario,2026-06-30,True,True,False,False,alto,2.6,13
7179,3031,-12.19658850031089,-76.95440508652052,desmonte,2026-06-11,True,True,False,True,bajo,1.9,30
7180,3031,-12.211591986286289,-76.95639445262726,reciclaje_domiciliario,2026-04-23,True,False,False,False,bajo,1.1,1
7181,3032,-12.193755225631318,-76.95625192901198,desmonte,2026-05-25,False,True,False,False,bajo,0.9,4
7182,3033,-12.212860910850596,-76.92509737741189,desmonte,2026-06-15,True,False,False,False,alto,5.0,3
7183,3034,-12.212728580425505,-76.92606523572557,reciclaje_domiciliario,2026-05-04,True,True,False,False,alto,4.6,3
7184,3034,-12.201052393196512,-76.95802382713583,reciclaje_domiciliario,2026-05-07,True,True,True,True,medio,1.1,98
7185,3034,-12.213361557044317,-76.92618836775,desmonte,2026-05-07,True,False,True,True,medio,3.4,3
7186,3034,-12.18844472742275,-76.93681552022336,reciclaje_domiciliario,2026-05-31,True,False,True,True,bajo,1.5,31
7187,3035,-12.194985522408459,-76.93214779354683,recojo_consolidado,2026-04-26,True,True,False,False,medio,1.8,7
7188,3035,-12.193354641281106,-76.93327290415556,desmonte,2026-06-13,True,True,False,False,bajo,0.5,50
7189,3035,-12.201684803731709,-76.96077987412309,desmonte,2026-05-31,True,True,False,False,alto,3.4,29
7190,3035,-12.194153731470223,-76.95771791190991,desmonte,2026-04-14,True,False,False,True,alto,5.4,4
7191,3036,-12.231732722193168,-76.92801027798576,recojo_consolidado,2026-06-05,True,True,True,True,medio,4.1,11
7192,3037,-12.196590240983967,-76.9309876020806,desmonte,2026-06-24,True,True,False,False,alto,4.5,7
7193,3038,-12.193442147779043,-76.95633850975193,desmonte,2026-05-20,True,False,True,True,medio,4.1,4
7194,3038,-12.18677488095381,-76.96320775916958,recojo_consolidado,2026-05-05,True,True,False,False,bajo,2.7,52
7195,3038,-12.192361680619578,-76.92516214391053,reciclaje_domiciliario,2026-05-08,False,False,False,False,bajo,0.0,-1
7196,3039,-12.22660839527171,-76.9450871579385,desmonte,2026-06-11,True,False,False,True,alto,3.3,85
7197,3039,-12.192741962277495,-76.95793487840417,recojo_consolidado,2026-04-06,True,True,False,True,alto,3.7,4
7198,3040,-12.20263385196625,-76.92274291957419,desmonte,2026-04-29,False,True,True,False,bajo,0.6,-1
7199,3040,-12.193927831757648,-76.9580581600044,desmonte,2026-05-13,True,True,True,True,medio,4.8,4
7200,3041,-12.202962219595697,-76.9577308464485,desmonte,2026-04-29,True,False,True,False,medio,4.1,2
7201,3042,-12.195757389837372,-76.93116287614468,reciclaje_domiciliario,2026-04-26,True,True,False,False,alto,3.5,7
7202,3042,-12.192164253529,-76.91659839001643,desmonte,2026-05-14,False,False,False,False,bajo,0.0,-1
7203,3042,-12.193616980088704,-76.95730320657952,recojo_consolidado,2026-04-12,True,False,False,True,alto,5.7,4
7204,3043,-12.186342342015196,-76.93138315662206,reciclaje_domiciliario,2026-06-09,True,True,False,True,medio,2.5,40
7205,3044,-12.225857345260698,-76.94448199086214,desmonte,2026-07-04,True,True,True,True,medio,1.9,15
7206,3045,-12.193121911370003,-76.95791949605976,recojo_consolidado,2026-05-13,True,False,True,True,medio,2.9,4
7207,3045,-12.227168504372425,-76.96171397727706,reciclaje_domiciliario,2026-06-12,True,True,False,True,alto,2.6,28
7208,3046,-12.22924377801064,-76.92929599744353,desmonte,2026-04-21,True,True,False,False,alto,0.6,14
7209,3047,-12.188226674307842,-76.95496378563253,desmonte,2026-07-04,False,False,True,False,medio,1.3,-1
7210,3047,-12.216338993827282,-76.94256282826147,desmonte,2026-04-25,True,True,True,False,medio,2.1,6
7211,3047,-12.226258750000131,-76.9441198661685,desmonte,2026-04-14,True,True,False,False,bajo,2.3,15
7212,3047,-12.193870945629483,-76.95744567608017,recojo_consolidado,2026-04-12,True,True,False,False,alto,1.7,4
7213,3048,-12.211536361174284,-76.9224444050655,desmonte,2026-05-31,True,False,False,False,medio,4.7,24
7214,3048,-12.207490065830765,-76.93652841956099,desmonte,2026-04-22,True,False,True,True,medio,1.3,42
7215,3048,-12.211321809558939,-76.93159102945182,reciclaje_domiciliario,2026-05-13,True,True,False,True,bajo,0.1,8
7216,3049,-12.212242812653557,-76.92540974017523,recojo_consolidado,2026-07-02,True,True,True,False,medio,3.6,3
7217,3049,-12.224532501555801,-76.94197715505513,desmonte,2026-05-22,True,True,True,True,medio,2.1,-1
7218,3050,-12.227082317545355,-76.9619296760456,desmonte,2026-05-01,True,False,False,False,medio,3.7,28
7219,3050,-12.202632103685598,-76.95872090846129,recojo_consolidado,2026-04-28,True,False,True,True,medio,4.5,2
7220,3051,-12.200678136048749,-76.94942665059223,recojo_consolidado,2026-05-31,False,True,True,False,medio,0.0,-1
7221,3051,-12.22881636525401,-76.92439418417904,reciclaje_domiciliario,2026-06-01,True,False,False,False,medio,0.0,47
7222,3052,-12.189418124441678,-76.95096023529398,reciclaje_domiciliario,2026-05-07,False,False,False,False,bajo,0.2,-1
7223,3052,-12.217365675047224,-76.94987836093188,desmonte,2026-07-03,True,False,False,True,alto,3.9,9
7224,3052,-12.19429947444658,-76.92960091668809,recojo_consolidado,2026-04-19,True,True,True,False,alto,1.6,7
7225,3052,-12.228717386341422,-76.92973816423417,reciclaje_domiciliario,2026-06-02,True,False,True,False,medio,2.6,14
7226,3053,-12.21162067094195,-76.92607000885775,reciclaje_domiciliario,2026-05-13,True,True,True,False,alto,2.5,3
7227,3053,-12.189020884448007,-76.91849446723863,recojo_consolidado,2026-05-23,False,False,True,True,medio,0.1,-1
7228,3053,-12.211464552968659,-76.92499154528566,recojo_consolidado,2026-05-30,True,True,True,False,medio,4.5,-1
7229,3054,-12.221276924818953,-76.93512965278788,desmonte,2026-05-29,False,False,True,False,bajo,1.5,-1
7230,3054,-12.201431710367238,-76.96078262837747,desmonte,2026-04-26,True,False,False,False,medio,4.7,29
7231,3054,-12.197862462550402,-76.95052814786528,desmonte,2026-06-10,True,False,False,False,medio,1.8,5
7232,3054,-12.193944465308343,-76.96011225855194,recojo_consolidado,2026-04-10,True,True,False,False,medio,4.1,4
7233,3055,-12.18750292325636,-76.91887838177635,desmonte,2026-06-26,False,False,False,False,bajo,0.4,-1
7234,3055,-12.19356251642825,-76.95744776149903,reciclaje_domiciliario,2026-05-28,True,True,True,False,alto,4.4,4
7235,3055,-12.186177322480232,-76.96494375892398,desmonte,2026-07-02,True,True,False,False,bajo,1.7,52
7236,3056,-12.185807785037156,-76.92048334745085,desmonte,2026-05-30,False,True,False,False,medio,1.0,-1
7237,3057,-12.193126960964204,-76.9574792275705,desmonte,2026-04-14,True,False,True,False,alto,3.4,4
7238,3058,-12.193835885480109,-76.94182260155225,recojo_consolidado,2026-05-15,True,True,True,False,alto,5.0,12
